232	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#181.24#181.52
233	связь	связь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#181.88#182.11
234	между	между	ADP	_	_	_	_	_	@kib1997f-words#@kib1997f#182.11#182.34
235	?	?	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#182.34#182.57
236	вот	вот	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#182.57#182.8
237	именно	именно	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#183.52#183.933
238	почему	почему	ADV	_	Degree=Pos	_	_	_	@kib1997f-words#@kib1997f#183.933#184.346
239	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kib1997f-words#@kib1997f#184.346#184.76
240	так	так	ADV	_	Degree=Pos	_	_	_	@kib1997f-words#@kib1997f#184.915#185.191
241	показываешь	показывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#185.191#185.467
242	?	?	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#185.467#185.745
243	угу	угу	INTJ	_	_	_	_	_	@kib1997f-words#@kib1997f#206.0#206.093
244	ну	ну	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#241.875#242.114
245	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kib1997f-words#@kib1997f#242.114#242.353
246	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#242.353#242.592
247	самой	самый	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#242.592#242.831
248	богатой	богатый	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#242.831#243.07
249	сукой	сука	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#243.07#243.312
250	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kib1997f-words#@kib1997f#254.625#255.039
251	помогаешь	помогать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#255.039#255.453
252	родителям	родитель	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kib1997f-words#@kib1997f#255.453#255.867
253	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@kib1997f-words#@kib1997f#255.867#256.281
254	финансово	финансово	ADV	_	Degree=Pos	_	_	_	@kib1997f-words#@kib1997f#256.281#256.374
255	?	?	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#256.374#256.468
256	а	а	CCONJ	_	_	_	_	_	@kib1997f-words#@kib1997f#258.75#258.928
257	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kib1997f-words#@kib1997f#258.928#259.106
258	спрашивал	спрашивать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#259.106#259.284
259	?	?	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#259.284#259.462
260	/	/	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#259.462#259.64
261	предлагал	предлагать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#259.64#259.818
262	?	?	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#259.818#260.0
263	ну	ну	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#265.944#266.26
264	просто	просто	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#266.26#266.576
265	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#266.576#266.892
266	/	/	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#266.892#267.208
267	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#267.208#267.524
268	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#267.524#267.843
269	не	не	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#267.937#268.14
270	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#268.14#268.343
271	/	/	PUNCT	_	_	_	_	_	@kib1997f-words#@kib1997f#268.343#268.546
272	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#268.546#268.749
273	понятие	понятие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kib1997f-words#@kib1997f#268.749#268.952
274	что	что	SCONJ	_	_	_	_	_	@kib1997f-words#@kib1997f#268.952#269.155
275	деньги	деньги	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@kib1997f-words#@kib1997f#269.155#269.358
276	лишними	лишний	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@kib1997f-words#@kib1997f#269.358#269.561
277	не	не	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#269.561#269.764
278	бывают	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kib1997f-words#@kib1997f#269.764#269.968
279	да	да	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#7.391#7.702
280	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#9.913#10.33
281	пиздец	пиздец	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#10.33#10.747
282	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#10.747#11.164
283	трэш	трэш	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#11.164#11.581
284	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#11.813#12.078
285	прожил	прожить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#12.078#12.343
286	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#12.343#12.608
287	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#12.608#12.873
288	долгое	долгий	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#12.873#13.138
289	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#13.138#13.403
290	то есть	то есть	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#13.403#13.668
291	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#13.933#14.198
292	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#14.198#14.463
293	до	до	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#14.463#14.728
294	одиннадцати	одиннадцать	NUM	_	Case=Gen	_	_	_	@ap1998m-words#@ap1998m#14.728#14.993
295	классов	класс	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#14.993#15.259
296	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#15.592#15.932
297	жил	жить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#15.932#16.272
298	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#16.272#16.612
299	родителями	родитель	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#16.612#16.952
300	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#16.952#17.296
301	ээм	ээм	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#17.95#18.253
302	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#18.253#18.556
303	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#18.556#18.859
304	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#18.859#19.162
305	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#19.162#19.465
306	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#19.465#19.768
307	что	что	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#19.768#20.071
308	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#20.071#20.374
309	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#20.374#20.677
310	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#20.677#20.98
311	вовлечён	вовлечь	VERB	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#20.98#21.283
312	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#21.283#21.586
313	то	тот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#21.586#21.889
314	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#21.889#22.192
315	общество	общество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#22.192#22.495
316	потому	потому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#22.495#22.798
317	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#22.798#23.101
318	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#23.101#23.404
319	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#23.404#23.707
320	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#23.707#24.01
321	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#24.01#24.313
322	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#24.313#24.616
323	ни	ни	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#24.616#24.919
324	друзей	друг	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#24.919#25.222
325	никого	никто	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#25.222#25.525
326	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#25.525#25.828
327	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#25.828#26.131
328	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#26.131#26.434
329	на	на	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#26.434#26.737
330	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#26.737#27.04
331	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#27.04#27.343
332	вокруг	вокруг	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#27.343#27.646
333	и	и	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#27.646#27.949
334	понимал	понимать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#27.949#28.252
335	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#28.252#28.555
336	блять	блять	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#28.555#28.858
337	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#28.858#29.161
338	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#29.161#29.464
339	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#29.464#29.767
340	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#29.767#30.07
341	так	так	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#30.07#30.373
342	как	как	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#30.373#30.676
343	должно	должен	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#30.676#30.979
344	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#30.979#31.285
345	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#31.311#31.376
346	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#33.012#33.646
347	менталитет	менталитет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#33.646#34.28
348	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#34.28#34.914
349	ээм	ээм	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#34.914#35.548
350	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#35.548#36.182
351	зависть	зависть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#36.182#36.816
352	ии	ии	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#36.816#37.45
353	мм	мм	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#37.45#38.09
354	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#38.373#38.788
355	уродское	уродский	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#38.788#39.203
356	какое-то	какой-то	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#39.203#39.618
357	мышление	мышление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#39.618#40.033
358	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#40.033#40.448
359	быдло	быдло	NOUN	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#40.448#40.863
360	вокруг	вокруг	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#40.863#41.278
361	м	м	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#41.278#41.693
362	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#41.693#42.108
363	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#42.108#42.523
364	понимал	понимать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#42.523#42.94
365	что	что	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#43.641#43.907
366	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#43.907#44.173
367	полный	полный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#44.173#44.439
368	пиздец	пиздец	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#44.439#44.705
369	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#44.705#44.971
370	класса	класс	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#44.971#45.237
371	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#45.237#45.503
372	пятого	пятого	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#45.503#45.769
373	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#45.769#46.035
374	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#46.035#46.301
375	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#46.301#46.567
376	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#46.567#46.833
377	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#46.833#47.099
378	жил	жить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#47.099#47.365
379	как	как	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#47.365#47.631
380	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#47.631#47.897
381	моих	мой	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#47.897#48.163
382	родителей	родитель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#48.163#48.429
383	дом	дом	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#48.429#48.701
384	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#49.074#49.536
385	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#49.536#49.998
386	двухэтажный	двухэтажный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#49.998#50.462
387	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#50.85#51.151
388	вокруг	вокруг	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#51.151#51.452
389	дома	дом	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#51.452#51.753
390	блять	блять	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#51.753#52.054
391	кирпичный	кирпичный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#52.054#52.355
392	забор	забор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#52.355#52.656
393	высокий	высокий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#52.656#52.957
394	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#52.957#53.258
395	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#53.258#53.559
396	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#53.559#53.86
397	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#53.86#54.161
398	этих	этот	DET	_	Case=Loc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#54.161#54.462
399	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#54.473#55.058
400	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#55.058#55.643
401	условиях	условие	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#55.643#56.228
402	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#56.684#56.953
403	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#56.953#57.222
404	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#57.222#57.491
405	как	как	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#57.491#57.76
406	островок	островок	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#57.76#58.029
407	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#58.029#58.298
408	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#58.298#58.567
409	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#58.567#58.836
410	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#58.836#59.105
411	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#59.105#59.374
412	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#59.374#59.643
413	говне	говно	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#59.643#59.912
414	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#59.912#60.181
415	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#60.181#60.45
416	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#60.45#60.719
417	жил	жить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#60.719#60.988
418	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#60.988#61.257
419	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#61.257#61.526
420	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#61.526#61.795
421	на	на	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#61.795#62.064
422	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#62.064#62.333
423	островке	островок	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#62.333#62.602
424	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#62.602#62.871
425	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#62.871#63.14
426	ни	ни	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#63.14#63.409
427	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#63.409#63.678
428	кем	кто	PRON	_	Case=Ins	_	_	_	@ap1998m-words#@ap1998m#63.678#63.947
429	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#63.947#64.216
430	общался	общаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#64.216#64.485
431	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#64.485#64.754
432	ни	ни	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#64.754#65.023
433	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#65.023#65.292
434	кем	кто	PRON	_	Case=Ins	_	_	_	@ap1998m-words#@ap1998m#65.292#65.561
435	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#65.561#65.83
436	поддерживал	поддерживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#65.83#66.099
437	связь	связь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#66.099#66.368
438	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#66.368#66.637
439	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#66.637#66.906
440	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#66.906#67.175
441	одна	один	DET	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#67.175#67.444
442	единственная	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#67.444#67.713
443	подруга	подруга	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#67.713#67.982
444	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#67.982#68.251
445	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#68.251#68.561
446	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#69.157#69.517
447	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#69.517#69.877
448	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#69.877#70.237
449	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#70.237#70.597
450	провёл	провести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#70.597#70.957
451	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#70.957#71.317
452	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#71.317#71.677
453	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#71.677#72.037
454	единственное	единственный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#72.037#72.397
455	куда	куда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#72.397#72.757
456	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#72.757#73.117
457	выходил	выходить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#73.117#73.477
